image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,dataset,model,total_errors,n_boxes,n_correct,n_incorrect,accuracy,conf_threshold
Trip 038 Day 1 01-12-05 Image 26 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 038 Day 1 01-12-05 Image 26 add_8.png,,,,,,0.507,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,md_2019_stages,resnet101_focal,,1.0,1.0,0.0,1.0,0.75
Trip 038 Day 1 01-12-05 Image 26 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 038 Day 1 01-12-05 Image 26 add_8.png,,,,,,0.507,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,md_2019_stages,resnet101_focal,,1.0,1.0,0.0,1.0,0.75
Trip 043 Day 2 24-10-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 043 Day 2 24-10-05 Image 1_13.png,,,,,,0.565,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,md_2019_stages,resnet101_focal,,2.0,2.0,0.0,1.0,0.75
Trip 043 Day 2 24-10-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 043 Day 2 24-10-05 Image 1_13.png,,,,,,0.565,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,md_2019_stages,resnet101_focal,,2.0,2.0,0.0,1.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.596,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,8.0,0.0,8.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.596,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,8.0,0.0,8.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 029 Day 1 22-11-05 Image 9 add_1.png,,,,,,0.64,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,7.0,0.0,7.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 029 Day 1 22-11-05 Image 9 add_1.png,,,,,,0.64,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,7.0,0.0,7.0,0.0,0.75
Trip 804 Day 1 02-12-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 804 Day 1 02-12-05 Image 3_4.png,,,,,,0.797,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,5.0,0.0,5.0,0.0,0.75
Trip 804 Day 1 02-12-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 804 Day 1 02-12-05 Image 3_4.png,,,,,,0.797,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,5.0,0.0,5.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_3.png,,,,,,0.639,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,5.0,0.0,5.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_3.png,,,,,,0.639,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,5.0,0.0,5.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_11.png,,,,,,0.589,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,5.0,0.0,5.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_11.png,,,,,,0.589,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,5.0,0.0,5.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 029 Day 1 22-11-05 Image 9 add_7.png,,,,,,0.944,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,4.0,0.0,4.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 029 Day 1 22-11-05 Image 9 add_7.png,,,,,,0.944,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,4.0,0.0,4.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,,,,,,0.866,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,4.0,0.0,4.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,,,,,,0.866,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,4.0,0.0,4.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_4.png,,,,,,0.95,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,3.0,0.0,3.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_4.png,,,,,,0.95,All wrong,5,Challenging case,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,3.0,0.0,3.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_6.png,,,,,,0.715,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,3.0,0.0,3.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_6.png,,,,,,0.715,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,3.0,0.0,3.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_4.png,,,,,,0.71,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,3.0,0.0,3.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 043 Day 2 24-10-05 Image 1_4.png,,,,,,0.71,All wrong,3,Not recommended,All Wrong,classification_error,20,md_2019_stages,resnet50_focal,,3.0,0.0,3.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_7.png,,,,,,0.998,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_7.png,,,,,,0.998,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,1.0,0.0,1.0,0.0,0.75
Trip 067 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 067 Day 2 01-12-05 Image 1_8.png,,,,,,0.997,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,6.0,5.0,1.0,0.833,0.75
Trip 067 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 067 Day 2 01-12-05 Image 1_8.png,,,,,,0.997,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,6.0,5.0,1.0,0.833,0.75
Trip 017 Day 1 19-10-05 Image 15 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 017 Day 1 19-10-05 Image 15 add_4.png,,,,,,0.99,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,2.0,1.0,1.0,0.5,0.75
Trip 017 Day 1 19-10-05 Image 15 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 017 Day 1 19-10-05 Image 15 add_4.png,,,,,,0.99,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,2.0,1.0,1.0,0.5,0.75
Trip 802 Day 2 01-12-05 Image 5_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_8.png,,,,,,0.989,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,2.0,1.0,1.0,0.5,0.75
Trip 802 Day 2 01-12-05 Image 5_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_8.png,,,,,,0.989,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,2.0,1.0,1.0,0.5,0.75
Trip 067 Day 2 01-12-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 067 Day 2 01-12-05 Image 1_6.png,,,,,,0.986,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,6.0,4.0,2.0,0.667,0.75
Trip 067 Day 2 01-12-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 067 Day 2 01-12-05 Image 1_6.png,,,,,,0.986,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,6.0,4.0,2.0,0.667,0.75
Trip 065 Day 2 01-12-05 Image 7_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 065 Day 2 01-12-05 Image 7_10.png,,,,,,0.984,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,6.0,2.0,4.0,0.333,0.75
Trip 065 Day 2 01-12-05 Image 7_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 065 Day 2 01-12-05 Image 7_10.png,,,,,,0.984,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,6.0,2.0,4.0,0.333,0.75
Trip 064 Day 2 25-11-05 Image 5_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 064 Day 2 25-11-05 Image 5_12.png,,,,,,0.98,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,3.0,1.0,2.0,0.333,0.75
Trip 064 Day 2 25-11-05 Image 5_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 064 Day 2 25-11-05 Image 5_12.png,,,,,,0.98,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,3.0,1.0,2.0,0.333,0.75
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,,,,,,0.98,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,4.0,2.0,2.0,0.5,0.75
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,,,,,,0.98,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,4.0,2.0,2.0,0.5,0.75
Trip 802 Day 2 01-12-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_9.png,,,,,,0.98,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,3.0,1.0,2.0,0.333,0.75
Trip 802 Day 2 01-12-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 802 Day 2 01-12-05 Image 5_9.png,,,,,,0.98,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,3.0,1.0,2.0,0.333,0.75
Trip 065 Day 2 01-12-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 065 Day 2 01-12-05 Image 7_1.png,,,,,,0.976,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,7.0,5.0,2.0,0.714,0.75
Trip 065 Day 2 01-12-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 065 Day 2 01-12-05 Image 7_1.png,,,,,,0.976,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,md_2019_stages,resnet50_focal,,7.0,5.0,2.0,0.714,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.824,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,18.0,3.0,15.0,0.167,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.824,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,18.0,3.0,15.0,0.167,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.867,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,14.0,2.0,12.0,0.143,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.867,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,14.0,2.0,12.0,0.143,0.75
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,,,,,,0.887,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,12.0,1.0,11.0,0.083,0.75
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,,,,,,0.887,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,12.0,1.0,11.0,0.083,0.75
Trip 073 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_9.png,,,,,,0.842,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,13.0,3.0,10.0,0.231,0.75
Trip 073 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_9.png,,,,,,0.842,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,13.0,3.0,10.0,0.231,0.75
Trip 073 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_13.png,,,,,,0.917,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,10.0,1.0,9.0,0.1,0.75
Trip 073 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_13.png,,,,,,0.917,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,10.0,1.0,9.0,0.1,0.75
Trip 073 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet50_focal\Trip 073 Day 2 01-12-05 Image 1_5.png,,,,,,0.825,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,md_2019_stages,resnet50_focal,,11.0,3.0,8.0,0.273,0.75
